,txt_fn,pedestrian,bicycle,car,motorcycle,bus,train,truck
56723,000000111593.txt,1,0,0,0,0,0,0
56724,000000055818.txt,5,1,0,0,0,0,0
56725,000000203836.txt,5,0,0,0,0,0,0
56726,000000473891.txt,0,0,0,0,1,0,0
56727,000000459953.txt,12,0,0,0,0,0,0
56728,000000502914.txt,1,0,0,0,0,0,0
56729,000000078511.txt,13,0,0,0,0,0,0
56730,000000580248.txt,3,0,0,0,0,0,0
56731,000000222358.txt,11,0,0,0,0,0,0
56732,000000271230.txt,13,0,0,0,0,0,0
56733,000000476035.txt,12,0,0,0,0,0,0
56734,000000131152.txt,5,0,0,0,0,0,0
56735,000000062392.txt,2,0,0,0,0,0,0
56736,000000272578.txt,3,0,0,0,0,0,0
56737,000000499369.txt,1,0,0,0,0,0,0
56738,000000380918.txt,1,0,0,0,0,0,0
56739,000000458103.txt,1,0,0,0,0,0,0
56740,000000455664.txt,3,0,0,0,0,0,0
56741,000000182317.txt,1,0,0,0,0,0,0
56742,000000322720.txt,1,0,0,0,0,0,0
56743,000000474668.txt,1,0,0,0,0,0,0
56744,000000251211.txt,1,0,0,0,0,1,0
56745,000000354690.txt,2,0,0,0,0,0,0
56746,000000224699.txt,2,0,0,0,0,0,0
56747,000000329498.txt,1,0,0,0,0,0,0
56748,000000244284.txt,1,0,0,0,0,0,0
56749,000000365983.txt,1,0,0,0,0,0,0
56750,000000143499.txt,6,0,0,0,0,0,0
56751,000000306061.txt,1,0,0,0,0,0,0
56752,000000113982.txt,13,0,3,0,0,0,1
56753,000000052179.txt,3,0,4,0,0,0,0
56754,000000254925.txt,1,0,0,0,0,0,0
56755,000000192233.txt,1,0,0,0,0,0,0
56756,000000474024.txt,1,0,0,0,0,0,0
56757,000000576399.txt,1,0,0,0,0,0,0
56758,000000095202.txt,12,0,5,0,1,0,0
56759,000000444263.txt,1,0,0,0,0,0,0
56760,000000365802.txt,2,0,0,0,0,0,0
56761,000000558834.txt,13,0,0,0,0,0,0
56762,000000486232.txt,1,0,0,0,0,0,0
56763,000000441598.txt,1,0,0,0,0,0,0
56764,000000431167.txt,2,0,0,0,0,0,0
56765,000000381931.txt,4,0,0,0,0,0,0
56766,000000492321.txt,1,0,0,0,0,0,0
56767,000000105666.txt,1,0,0,0,0,0,0
56768,000000447075.txt,4,0,0,0,1,0,0
56769,000000247782.txt,1,0,0,0,0,0,0
56770,000000164941.txt,1,0,0,0,0,0,0
56771,000000556482.txt,13,0,0,0,0,0,0
56772,000000320643.txt,7,0,6,0,0,0,1
56773,000000178543.txt,1,0,0,0,0,0,0
56774,000000128500.txt,3,0,0,0,0,0,0
56775,000000468784.txt,6,0,0,0,0,0,0
56776,000000030109.txt,13,0,0,0,0,0,0
56777,000000011328.txt,2,0,0,0,0,0,0
56778,000000570416.txt,2,0,0,0,0,0,0
56779,000000490112.txt,11,3,4,6,0,0,0
56780,000000021462.txt,5,0,0,0,0,0,0
56781,000000364139.txt,1,0,0,0,0,0,0
56782,000000502402.txt,10,0,1,0,2,0,0
56783,000000309267.txt,1,0,0,0,0,0,0
56784,000000233292.txt,13,0,0,1,0,0,0
56785,000000440610.txt,2,0,0,0,0,0,0
56786,000000268927.txt,2,0,0,0,0,0,0
56787,000000423894.txt,5,0,0,0,0,0,0
56788,000000106596.txt,1,0,2,0,0,0,0
56789,000000178410.txt,5,0,0,0,0,0,0
56790,000000522256.txt,3,0,1,0,0,0,0
56791,000000237798.txt,1,0,0,0,0,0,0
56792,000000416188.txt,1,0,0,0,0,0,0
56793,000000442872.txt,11,0,0,0,0,0,0
56794,000000114310.txt,6,0,7,0,1,0,0
56795,000000476060.txt,9,1,0,0,3,0,0
56796,000000044483.txt,13,0,0,0,0,0,0
56797,000000325495.txt,11,0,0,0,0,0,0
56798,000000407246.txt,7,0,0,0,0,0,0
56799,000000012993.txt,2,1,1,1,1,0,0
56800,000000392750.txt,1,0,0,0,0,0,0
56801,000000437224.txt,10,0,0,0,0,0,0
56802,000000356435.txt,1,0,0,0,0,0,0
56803,000000522100.txt,13,0,0,0,0,0,0
56804,000000321238.txt,12,0,0,0,0,0,0
56805,000000494810.txt,1,0,0,0,0,0,0
56806,000000143439.txt,4,0,0,0,0,0,0
56807,000000035670.txt,3,0,0,0,0,0,0
56808,000000096101.txt,0,1,0,0,1,0,2
56809,000000355555.txt,5,0,0,0,0,0,0
56810,000000507794.txt,1,0,0,0,0,0,0
56811,000000278411.txt,0,1,0,0,0,0,0
56812,000000380522.txt,12,0,0,0,0,0,0
56813,000000154377.txt,1,0,0,0,0,0,0
56814,000000010005.txt,3,0,0,0,0,0,0
56815,000000176495.txt,13,0,0,0,2,0,0
56816,000000291305.txt,13,0,0,0,0,0,0
56817,000000357059.txt,1,0,0,0,0,0,0
56818,000000050124.txt,0,0,5,0,1,0,0
56819,000000569520.txt,1,0,0,0,0,0,0
56820,000000188029.txt,8,0,0,0,0,0,0
56821,000000438709.txt,12,0,0,0,0,0,0
56822,000000573195.txt,0,0,1,0,0,0,0
56823,000000120645.txt,0,0,0,0,2,0,0
56824,000000189566.txt,3,0,0,0,0,0,0
56825,000000295169.txt,1,0,0,0,0,0,0
56826,000000395007.txt,0,0,5,0,0,0,0
56827,000000562171.txt,2,0,5,0,0,0,0
56828,000000536241.txt,1,0,0,0,0,0,0
56829,000000272743.txt,1,0,0,0,0,0,0
56830,000000133937.txt,1,0,0,0,0,0,0
56831,000000269090.txt,1,0,0,0,0,0,0
56832,000000170809.txt,3,0,0,0,0,0,0
56833,000000098047.txt,2,0,0,0,0,0,0
56834,000000178430.txt,2,0,0,0,0,0,0
56835,000000373960.txt,8,0,0,0,0,0,0
56836,000000234230.txt,3,0,0,0,0,0,0
56837,000000237315.txt,0,0,0,1,0,0,0
56838,000000515315.txt,6,0,1,0,0,0,0
56839,000000191546.txt,0,0,2,0,0,0,0
56840,000000342005.txt,4,0,0,0,0,1,0
56841,000000383807.txt,2,0,0,0,0,0,0
56842,000000569865.txt,0,0,1,0,0,0,0
56843,000000461371.txt,1,0,0,0,0,0,0
56844,000000491337.txt,12,0,0,0,0,0,0
56845,000000196085.txt,7,0,0,0,0,0,0
56846,000000137824.txt,10,3,1,0,0,0,1
56847,000000444955.txt,6,0,0,0,0,0,0
56848,000000563178.txt,1,0,0,0,0,0,0
56849,000000294621.txt,6,1,0,0,0,0,0
56850,000000265315.txt,0,1,0,0,0,0,0
56851,000000164234.txt,1,0,0,0,0,0,0
56852,000000269280.txt,1,0,0,0,0,0,0
56853,000000284002.txt,12,0,0,0,0,1,0
56854,000000202143.txt,1,0,0,0,0,0,0
56855,000000325366.txt,6,0,13,1,0,0,3
56856,000000171194.txt,7,1,0,0,0,0,0
56857,000000126238.txt,1,0,0,0,0,0,0
56858,000000237501.txt,1,0,0,0,0,0,0
56859,000000395396.txt,11,7,0,0,3,0,0
56860,000000290422.txt,1,0,0,0,0,0,0
56861,000000207561.txt,7,0,0,0,0,0,0
56862,000000116512.txt,4,8,0,0,0,0,0
56863,000000247166.txt,5,0,0,0,0,0,0
56864,000000477750.txt,4,0,0,0,0,0,0
56865,000000091604.txt,13,0,0,0,0,0,0
56866,000000545200.txt,1,0,0,0,0,0,0
56867,000000488403.txt,0,0,10,0,1,0,0
56868,000000409346.txt,2,0,0,0,0,0,0
56869,000000568658.txt,13,1,0,0,0,0,0
56870,000000406772.txt,2,0,0,0,0,0,0
56871,000000054124.txt,1,0,0,0,0,0,0
56872,000000138747.txt,5,0,8,12,0,0,0
56873,000000426523.txt,3,0,0,0,0,0,0
56874,000000405628.txt,1,0,0,0,0,0,0
56875,000000198139.txt,0,0,1,0,0,0,0
56876,000000284934.txt,3,0,0,0,0,0,0
56877,000000048737.txt,2,0,0,0,0,0,0
56878,000000250614.txt,1,0,0,0,0,0,0
56879,000000402699.txt,9,0,0,0,0,0,0
56880,000000313872.txt,1,0,0,0,0,0,0
56881,000000469056.txt,2,0,0,0,0,0,0
56882,000000033752.txt,1,0,0,0,0,0,0
56883,000000072133.txt,0,0,1,0,0,0,0
56884,000000120745.txt,4,2,2,0,0,0,0
56885,000000536605.txt,2,0,0,0,0,0,0
56886,000000418397.txt,13,0,0,0,0,0,0
56887,000000351875.txt,13,0,0,5,0,0,0
56888,000000328120.txt,2,12,2,0,0,0,1
56889,000000338167.txt,1,0,0,0,0,0,0
56890,000000062363.txt,2,0,0,0,0,0,0
56891,000000464585.txt,2,0,0,0,0,0,0
56892,000000417556.txt,1,0,5,1,0,0,0
56893,000000009171.txt,1,0,0,0,0,0,0
56894,000000032071.txt,1,0,0,0,0,0,0
56895,000000309781.txt,0,0,0,1,0,0,0
56896,000000257870.txt,1,0,0,0,0,0,0
56897,000000396825.txt,13,1,0,0,2,0,0
56898,000000075902.txt,0,0,0,0,0,1,0
56899,000000175500.txt,1,0,1,0,0,0,0
56900,000000357044.txt,1,0,0,0,0,0,0
56901,000000434765.txt,6,0,0,0,0,0,0
56902,000000121618.txt,8,0,0,0,0,0,1
56903,000000027810.txt,1,0,0,0,0,0,0
56904,000000351053.txt,2,0,4,0,0,0,0
56905,000000324412.txt,5,0,0,0,0,0,0
56906,000000068636.txt,8,0,1,0,3,0,0
56907,000000274116.txt,2,0,0,0,0,0,0
56908,000000062852.txt,2,0,7,0,0,0,7
56909,000000171665.txt,1,0,0,0,0,0,0
56910,000000127699.txt,2,0,0,0,0,0,0
56911,000000115643.txt,0,0,0,0,0,1,0
56912,000000405021.txt,3,0,4,0,1,0,1
56913,000000187609.txt,0,0,1,0,0,0,0
56914,000000161595.txt,1,0,0,0,0,0,0
56915,000000139248.txt,1,0,0,0,0,0,0
56916,000000370177.txt,1,0,0,0,0,0,0
56917,000000144033.txt,1,0,0,0,0,0,0
56918,000000376320.txt,0,0,5,0,0,0,1
56919,000000154020.txt,2,0,0,0,0,0,0
56920,000000321516.txt,13,0,2,3,3,0,3
56921,000000213827.txt,10,0,0,0,0,0,0
56922,000000339413.txt,1,0,0,0,0,0,0
56923,000000250599.txt,1,0,0,0,0,0,0
56924,000000567149.txt,3,0,3,1,0,0,0
56925,000000382584.txt,0,0,0,0,1,0,0
56926,000000549230.txt,4,0,0,0,0,0,0
56927,000000390969.txt,4,0,0,0,0,0,2
56928,000000304382.txt,0,0,2,0,0,0,0
56929,000000355737.txt,13,2,1,0,0,0,1
56930,000000053458.txt,0,0,0,0,0,1,0
56931,000000334338.txt,2,0,0,0,0,0,0
56932,000000133634.txt,2,0,0,0,0,0,0
56933,000000383053.txt,12,0,5,0,1,0,0
56934,000000213455.txt,1,0,0,0,0,0,0
56935,000000406934.txt,2,0,0,0,0,0,0
56936,000000239119.txt,1,0,0,0,0,0,0
56937,000000138656.txt,1,0,0,0,0,0,0
56938,000000243085.txt,4,0,0,0,0,0,0
56939,000000080698.txt,13,0,0,0,0,0,0
56940,000000477785.txt,3,0,0,0,0,1,1
56941,000000192720.txt,1,0,0,0,0,1,0
56942,000000126814.txt,13,0,0,0,0,0,0
56943,000000281008.txt,1,0,0,0,0,0,0
56944,000000151877.txt,5,1,5,0,1,0,3
56945,000000469026.txt,5,0,1,0,1,0,0
56946,000000063307.txt,5,0,0,0,0,0,0
56947,000000058143.txt,2,1,0,0,0,1,0
56948,000000249166.txt,2,0,0,0,0,0,0
56949,000000315863.txt,2,0,0,0,0,1,0
56950,000000262016.txt,1,0,0,0,0,0,0
56951,000000186822.txt,1,0,0,0,0,0,0
56952,000000164983.txt,1,0,0,0,0,0,0
56953,000000102281.txt,2,0,0,0,0,0,0
56954,000000394210.txt,1,0,0,0,0,0,0
56955,000000401892.txt,13,0,0,0,0,0,0
56956,000000494222.txt,1,0,1,0,0,0,0
56957,000000344005.txt,2,0,0,0,0,0,0
56958,000000243288.txt,1,0,0,0,0,0,0
56959,000000245314.txt,0,0,0,0,0,0,1
56960,000000152041.txt,10,0,0,0,0,1,0
56961,000000089616.txt,1,0,0,0,0,0,0
56962,000000016706.txt,2,0,0,0,0,0,0
56963,000000364402.txt,3,0,10,0,0,0,0
56964,000000363146.txt,1,0,0,0,0,0,0
56965,000000483751.txt,1,0,0,0,0,0,1
56966,000000306824.txt,8,0,1,0,0,0,1
56967,000000115392.txt,7,0,0,0,5,0,0
56968,000000231368.txt,5,2,3,0,1,0,1
56969,000000496252.txt,1,0,0,0,0,0,0
56970,000000498492.txt,11,0,0,0,0,0,0
56971,000000162799.txt,1,0,0,0,0,0,0
56972,000000503293.txt,13,0,0,0,0,0,0
56973,000000474741.txt,1,0,0,0,0,0,0
56974,000000530925.txt,3,0,0,0,0,0,0
56975,000000119868.txt,1,0,0,0,0,0,0
56976,000000160255.txt,5,0,0,0,0,0,0
56977,000000264250.txt,1,0,0,0,0,0,0
56978,000000028318.txt,4,0,0,0,0,0,0
56979,000000222771.txt,5,0,1,4,0,0,0
56980,000000320386.txt,4,0,0,0,0,0,0
56981,000000281994.txt,0,0,4,0,0,0,2
56982,000000317898.txt,1,0,0,0,0,0,0
56983,000000467854.txt,1,0,0,0,0,0,0
56984,000000426705.txt,2,0,0,0,0,0,0
56985,000000202923.txt,4,0,0,0,0,0,0
56986,000000470036.txt,8,0,0,0,0,0,0
56987,000000264594.txt,2,0,0,0,0,0,0
56988,000000339678.txt,1,0,5,0,0,0,1
56989,000000370591.txt,13,0,0,0,0,0,0
56990,000000346717.txt,2,1,0,0,0,0,0
56991,000000147101.txt,7,1,0,0,0,0,0
56992,000000461775.txt,0,0,1,0,0,0,0
56993,000000004527.txt,3,0,0,0,0,0,0
56994,000000287364.txt,5,0,0,0,0,0,0
56995,000000197632.txt,6,0,0,0,0,0,0
56996,000000143532.txt,1,0,0,0,0,0,0
56997,000000262404.txt,5,0,0,0,0,0,0
56998,000000473070.txt,9,0,1,7,0,0,0
56999,000000198162.txt,1,0,2,0,0,0,0
57000,000000196046.txt,4,0,0,5,0,0,0
57001,000000317790.txt,13,0,0,0,0,0,0
57002,000000377097.txt,1,0,0,0,0,0,0
57003,000000461595.txt,1,0,0,0,0,0,0
57004,000000545834.txt,13,0,0,0,0,0,0
57005,000000119523.txt,1,0,0,0,0,0,0
57006,000000309144.txt,4,0,0,0,0,0,0
57007,000000439883.txt,3,0,0,0,0,0,0
57008,000000341905.txt,2,0,0,0,0,0,0
57009,000000191900.txt,1,0,0,0,0,0,0
57010,000000558702.txt,1,0,0,0,0,0,0
57011,000000108566.txt,2,1,0,0,0,0,0
57012,000000395716.txt,10,0,0,0,0,0,0
57013,000000072210.txt,1,0,0,0,0,0,0
57014,000000119571.txt,2,0,0,0,0,0,0
57015,000000282027.txt,1,0,0,0,0,0,0
57016,000000176726.txt,1,1,0,0,0,0,0
57017,000000376109.txt,1,0,0,0,0,0,0
57018,000000050485.txt,0,0,5,0,0,0,0
57019,000000409982.txt,13,0,0,0,0,0,0
57020,000000059388.txt,3,0,0,0,0,0,0
57021,000000080521.txt,2,0,0,0,0,0,0
57022,000000188847.txt,8,1,1,0,2,0,1
57023,000000287877.txt,12,0,2,0,0,0,0
57024,000000264454.txt,5,0,6,0,1,0,0
57025,000000528807.txt,1,0,0,0,0,0,0
57026,000000382512.txt,5,0,0,0,0,0,0
57027,000000012192.txt,3,0,0,0,0,0,0
57028,000000433262.txt,2,0,0,0,0,0,0
57029,000000199956.txt,0,0,6,0,0,0,0
57030,000000033105.txt,1,0,0,0,0,0,0
57031,000000034574.txt,1,0,0,0,0,0,0
57032,000000275630.txt,2,0,0,0,0,0,0
57033,000000294084.txt,1,0,0,0,0,0,2
57034,000000196331.txt,0,0,0,0,0,0,1
57035,000000040689.txt,0,0,1,0,0,0,1
57036,000000310915.txt,5,0,0,0,0,0,0
57037,000000392392.txt,5,0,3,2,0,0,0
57038,000000459644.txt,12,0,0,0,0,0,0
57039,000000004377.txt,3,0,1,0,0,0,0
57040,000000022646.txt,1,0,0,0,0,0,0
57041,000000037857.txt,1,0,0,0,0,0,1
57042,000000178112.txt,1,0,0,0,0,0,0
57043,000000365015.txt,12,0,0,0,0,0,0
57044,000000198761.txt,1,0,0,0,0,0,0
57045,000000574420.txt,2,0,0,0,0,0,0
57046,000000244822.txt,5,0,0,0,0,0,0
57047,000000446900.txt,2,0,0,0,0,0,0
57048,000000299288.txt,2,1,0,0,0,0,0
57049,000000402945.txt,1,0,0,0,0,0,0
57050,000000137694.txt,1,3,0,0,0,0,0
57051,000000522464.txt,2,0,5,0,0,0,0
57052,000000050583.txt,2,0,0,0,0,0,0
57053,000000209418.txt,3,0,0,0,0,0,2
57054,000000214309.txt,2,0,0,0,0,0,0
57055,000000074166.txt,6,0,4,0,0,0,0
57056,000000454813.txt,8,0,0,0,0,0,0
57057,000000544819.txt,11,0,0,0,0,0,0
57058,000000566656.txt,3,0,0,0,0,0,0
57059,000000470267.txt,4,0,0,0,0,0,0
57060,000000330204.txt,3,0,0,0,1,0,0
57061,000000181860.txt,2,0,0,0,0,0,0
57062,000000196430.txt,1,0,0,0,0,0,0
57063,000000080624.txt,1,0,0,0,0,0,0
57064,000000260791.txt,1,0,0,0,0,0,0
57065,000000066283.txt,0,0,0,0,0,0,2
57066,000000107586.txt,3,0,1,0,0,0,2
57067,000000418512.txt,0,0,4,0,1,0,0
57068,000000578513.txt,13,0,0,0,0,0,0
57069,000000073786.txt,5,0,0,0,0,0,0
57070,000000219379.txt,13,0,0,0,0,0,0
57071,000000374302.txt,11,0,2,0,1,0,0
57072,000000563651.txt,1,0,0,0,0,0,0
57073,000000182233.txt,2,0,2,0,0,0,2
57074,000000090754.txt,3,0,0,0,0,0,0
57075,000000114674.txt,3,0,0,0,0,0,0
57076,000000485381.txt,10,0,0,0,0,0,0
57077,000000254071.txt,1,0,0,0,0,0,0
57078,000000313553.txt,2,0,0,0,0,0,0
57079,000000356187.txt,1,0,0,0,0,0,0
57080,000000237327.txt,6,0,1,4,0,0,0
57081,000000089369.txt,2,0,0,0,0,0,0
57082,000000531244.txt,2,0,0,0,0,0,0
57083,000000534866.txt,1,0,0,0,0,0,0
57084,000000487685.txt,4,0,0,0,0,0,0
57085,000000463060.txt,13,0,0,0,0,0,0
57086,000000041842.txt,1,0,0,0,0,0,0
57087,000000294134.txt,3,0,0,0,0,0,1
57088,000000579785.txt,3,0,0,0,0,0,0
57089,000000328530.txt,1,0,0,0,0,0,0
57090,000000157269.txt,5,0,1,0,1,0,0
57091,000000196775.txt,0,0,2,0,0,0,0
57092,000000542221.txt,2,0,1,0,0,0,0
57093,000000435544.txt,0,0,0,0,1,0,0
57094,000000063049.txt,4,0,2,0,1,0,0
57095,000000172922.txt,3,0,0,0,0,0,0
57096,000000546577.txt,1,0,0,0,0,0,0
57097,000000269964.txt,1,0,0,0,0,0,0
57098,000000197243.txt,2,0,0,0,0,0,0
57099,000000145405.txt,3,0,0,0,0,0,0
57100,000000132959.txt,1,0,0,0,0,0,0
57101,000000532714.txt,1,0,0,0,0,1,0
57102,000000007794.txt,2,0,0,0,0,0,0
57103,000000524167.txt,13,0,0,0,0,0,0
57104,000000103699.txt,10,0,6,0,0,0,0
57105,000000018098.txt,0,0,0,0,0,0,3
57106,000000002842.txt,13,0,0,0,0,0,0
57107,000000403619.txt,1,0,0,0,0,0,0
57108,000000563849.txt,1,0,0,0,0,0,0
57109,000000250380.txt,2,0,0,0,0,0,0
57110,000000499951.txt,10,0,0,0,0,0,0
57111,000000247134.txt,1,0,0,0,0,0,0
57112,000000299122.txt,2,0,0,0,0,0,0
57113,000000500271.txt,1,0,0,0,0,0,0
57114,000000540999.txt,12,0,0,0,0,0,0
57115,000000548731.txt,4,0,0,1,0,0,0
57116,000000012044.txt,1,0,0,0,0,0,0
57117,000000573044.txt,1,0,0,0,0,0,0
57118,000000113493.txt,2,0,1,0,0,0,1
57119,000000128957.txt,3,0,0,0,0,0,0
57120,000000041895.txt,2,0,0,0,0,0,0
57121,000000375665.txt,2,0,0,0,0,0,0
57122,000000468626.txt,1,0,0,0,0,0,0
57123,000000566642.txt,3,0,0,0,0,0,0
57124,000000014248.txt,1,0,0,0,0,0,0
57125,000000025609.txt,2,0,0,0,0,0,0
57126,000000284362.txt,2,0,0,0,0,0,0
57127,000000439278.txt,1,0,0,0,0,0,0
57128,000000229000.txt,2,0,0,0,0,0,0
57129,000000506874.txt,13,0,0,0,0,0,0
57130,000000198625.txt,1,0,0,0,0,0,0
57131,000000274834.txt,5,1,0,0,0,0,0
57132,000000347167.txt,9,0,1,0,0,0,0
57133,000000556145.txt,2,0,0,0,0,0,0
57134,000000514147.txt,3,0,0,0,0,0,0
57135,000000316867.txt,1,0,0,1,0,0,1
57136,000000247068.txt,2,0,0,0,0,0,0
57137,000000534314.txt,13,0,1,0,1,0,0
57138,000000131825.txt,1,0,0,0,0,0,0
57139,000000336355.txt,2,0,0,0,0,0,0
57140,000000049240.txt,2,0,0,0,0,0,0
57141,000000320379.txt,1,0,0,0,0,0,0
57142,000000230931.txt,2,1,2,0,0,0,1
57143,000000208820.txt,8,0,0,0,0,0,0
57144,000000144419.txt,1,0,0,0,0,0,0
57145,000000485513.txt,11,0,0,0,0,0,0
57146,000000222086.txt,13,0,0,0,0,0,0
57147,000000053490.txt,1,0,0,0,0,0,0
57148,000000100811.txt,4,0,1,0,0,0,0
57149,000000004265.txt,0,0,4,0,0,0,0
57150,000000578453.txt,3,0,0,0,0,0,0
57151,000000175047.txt,9,0,5,0,0,0,3
57152,000000178034.txt,4,0,1,0,0,0,1
57153,000000018149.txt,0,0,2,0,0,0,0
57154,000000343984.txt,1,0,0,0,0,0,0
57155,000000094795.txt,3,0,2,0,0,0,0
57156,000000478485.txt,1,0,0,0,0,0,0
57157,000000031324.txt,1,0,0,0,0,0,0
57158,000000324315.txt,4,0,0,0,0,0,0
57159,000000083456.txt,3,0,0,0,0,0,0
57160,000000492178.txt,1,0,0,0,0,0,0
57161,000000364206.txt,8,0,0,0,1,0,0
57162,000000044040.txt,1,0,0,0,0,0,0
57163,000000241396.txt,1,0,0,0,0,0,0
57164,000000009203.txt,2,0,0,5,0,0,0
57165,000000198030.txt,10,0,0,0,0,0,0
57166,000000001350.txt,13,0,0,0,0,0,0
57167,000000417631.txt,3,0,0,0,0,0,0
57168,000000434485.txt,9,0,0,0,0,0,0
57169,000000261942.txt,1,0,0,0,0,0,0
57170,000000544832.txt,1,0,0,0,0,0,0
57171,000000007320.txt,6,0,0,0,0,0,0
57172,000000399605.txt,1,0,0,0,0,0,0
57173,000000187285.txt,2,0,0,0,0,0,0
57174,000000323347.txt,1,0,0,0,0,0,0
57175,000000267709.txt,2,0,0,0,0,0,0
57176,000000133608.txt,7,4,0,0,0,0,0
57177,000000539072.txt,11,5,0,0,0,0,0
57178,000000010496.txt,2,0,0,0,0,0,0
57179,000000415109.txt,1,0,0,0,0,0,0
57180,000000544035.txt,0,0,2,0,0,0,0
57181,000000211546.txt,11,1,0,1,0,0,0
57182,000000173153.txt,2,0,0,0,0,0,0
57183,000000070295.txt,5,0,0,0,0,0,0
57184,000000538285.txt,2,0,0,0,0,0,5
57185,000000125218.txt,3,0,0,0,0,0,0
57186,000000112739.txt,0,0,6,0,0,0,1
57187,000000082947.txt,1,0,0,0,0,0,0
57188,000000559876.txt,1,0,0,0,0,0,0
57189,000000036547.txt,2,0,0,0,0,0,0
57190,000000046870.txt,0,0,2,1,0,0,0
57191,000000060155.txt,2,0,0,0,0,0,0
57192,000000556901.txt,1,0,0,0,0,0,1
57193,000000358391.txt,0,0,10,0,1,0,1
57194,000000514006.txt,6,0,0,0,2,0,0
57195,000000420397.txt,12,0,0,0,0,0,0
57196,000000109092.txt,2,0,0,0,0,0,0
57197,000000545859.txt,4,0,2,0,0,0,1
57198,000000231679.txt,13,1,2,0,1,0,0
57199,000000552561.txt,13,0,0,0,0,0,0
57200,000000103252.txt,2,0,0,0,0,0,0
57201,000000315314.txt,5,0,0,0,0,0,0
57202,000000403135.txt,13,3,6,0,0,0,0
57203,000000450889.txt,1,0,0,0,0,0,0
57204,000000172173.txt,0,0,0,0,0,1,0
57205,000000400431.txt,13,0,1,0,0,0,0
57206,000000061561.txt,1,0,0,0,0,0,1
57207,000000500019.txt,1,0,0,0,0,0,0
57208,000000083858.txt,3,0,0,0,0,0,0
57209,000000281910.txt,0,0,2,0,0,0,0
57210,000000294718.txt,10,0,0,0,0,0,1
57211,000000163451.txt,6,0,0,0,0,0,0
57212,000000403841.txt,2,0,0,0,0,0,0
57213,000000244665.txt,13,0,0,0,0,0,0
57214,000000086686.txt,0,0,5,0,0,1,0
57215,000000327864.txt,1,0,0,0,0,0,0
57216,000000433221.txt,1,0,0,0,0,0,0
57217,000000380732.txt,2,0,0,0,0,0,0
57218,000000219535.txt,4,0,0,0,0,0,0
57219,000000356131.txt,2,0,0,0,0,0,0
57220,000000179031.txt,13,0,0,0,0,0,0
57221,000000033958.txt,1,0,0,0,0,0,0
57222,000000429399.txt,0,0,0,0,0,2,0
57223,000000531331.txt,1,0,0,0,0,0,0
57224,000000314645.txt,3,0,0,0,0,0,0
57225,000000080077.txt,1,0,0,0,0,0,0
57226,000000085584.txt,1,0,0,0,0,0,0
57227,000000111574.txt,1,0,4,0,0,0,0
57228,000000042349.txt,5,0,0,0,0,0,0
57229,000000376988.txt,5,0,0,0,0,0,0
57230,000000199152.txt,13,0,0,0,0,0,0
57231,000000005443.txt,1,0,0,0,0,0,0
57232,000000342408.txt,1,0,0,0,0,0,0
57233,000000161234.txt,13,0,3,8,0,0,1
57234,000000399534.txt,3,0,8,0,6,0,0
57235,000000153817.txt,4,0,0,0,0,4,0
57236,000000506471.txt,2,0,0,2,0,0,0
57237,000000470350.txt,3,0,0,0,0,0,0
57238,000000067953.txt,2,0,0,0,0,0,0
57239,000000046258.txt,2,0,0,0,0,0,0
57240,000000340577.txt,1,0,0,0,0,0,2
57241,000000334332.txt,1,0,2,0,0,0,0
57242,000000405632.txt,7,0,13,0,0,1,3
57243,000000161465.txt,1,0,0,0,0,0,0
57244,000000240589.txt,0,0,2,0,0,0,1
57245,000000195903.txt,1,0,0,0,0,0,0
57246,000000131539.txt,13,0,0,0,0,0,0
57247,000000473776.txt,13,0,0,0,0,0,0
57248,000000056580.txt,0,0,1,0,0,0,0
57249,000000124294.txt,0,0,0,0,0,2,0
57250,000000424472.txt,1,0,0,0,0,0,0
57251,000000482470.txt,5,0,0,0,0,0,0
57252,000000253148.txt,1,0,0,0,0,0,0
57253,000000165163.txt,2,0,0,0,0,0,0
57254,000000118167.txt,1,0,0,0,0,0,0
57255,000000571747.txt,3,0,0,0,0,0,0
57256,000000552441.txt,5,0,0,0,0,0,0
57257,000000343642.txt,1,0,0,0,0,0,0
57258,000000526165.txt,2,0,0,0,0,0,0
57259,000000281220.txt,1,0,0,0,0,0,0
57260,000000242506.txt,8,0,0,0,0,2,0
57261,000000335359.txt,2,0,0,0,0,0,0
57262,000000505826.txt,1,0,0,0,0,0,0
57263,000000371633.txt,1,0,0,0,0,0,0
57264,000000566762.txt,13,0,0,0,0,0,0
57265,000000082668.txt,12,0,0,0,0,0,0
57266,000000377760.txt,3,0,0,0,0,0,0
57267,000000219762.txt,1,0,0,0,0,0,0
57268,000000031443.txt,1,0,0,0,0,0,0
57269,000000461475.txt,2,0,0,0,0,0,0
57270,000000332990.txt,1,0,0,0,0,0,0
57271,000000386821.txt,13,0,0,0,0,0,0
57272,000000423668.txt,1,0,0,0,0,0,0
57273,000000045626.txt,13,0,0,0,0,0,0
57274,000000267008.txt,0,0,5,0,0,0,1
57275,000000216757.txt,2,0,0,0,0,0,0
57276,000000323666.txt,1,0,0,0,0,0,0
57277,000000563258.txt,3,0,0,0,0,0,0
57278,000000407405.txt,1,0,0,0,0,0,0
57279,000000490508.txt,2,0,0,0,0,0,0
57280,000000498615.txt,0,0,0,0,0,0,1
